year,crime_rate,State
1991.9999999999998,5267.0,Utah
1991.9999999999998,624.0,Vermont
1991.9999999999998,23907.000000000004,Virginia
1991.9999999999998,27454.0,Washington
1991.9999999999998,3833.0000000000005,West Virginia
1991.9999999999998,13806.0,Wisconsin
1991.9999999999998,1489.0,Wyoming
1993.0,32676.0,Alabama
1993.0,4557.0,Alaska
1993.0,28142.0,Arizona
1993.0,14381.0,Arkansas
1993.0,336381.0,California
1993.0,20229.0,Colorado
1993.0,14949.0,Connecticut
1993.0,4801.0,Delaware
1993.0,16888.0,District of Columbia
1993.0,164975.0,Florida
1993.0,50019.0,Georgia
1993.0,3061.0,Hawaii
1993.0,3097.0,Idaho
1993.0,112260.0,Illinois
1993.0,27941.0,Indiana
1993.0,9159.0,Iowa
1993.0,12563.999999999998,Kansas
1993.0,17530.0,Kentucky
1993.0,45600.0,Louisiana
1993.0,1558.0,Maine
1993.0,49540.0,Maryland
1993.0,48393.00000000001,Massachusetts
1993.0,75021.0,Michigan
1993.0,15986.0,Minnesota
1993.0,11467.0,Mississippi
1993.0,38963.0,Missouri
1993.0,1489.0,Montana
1993.0,6071.0,Nebraska
1993.0,12157.0,Nevada
1993.0,1550.0,New Hampshire
1993.0,49390.0,New Jersey
1993.0,15024.0,New Mexico
1993.0,195352.0,New York
1993.0,47177.99999999999,North Carolina
1993.0,522.0,North Dakota
1993.0,55915.0,Ohio
1993.0,20512.0,Oklahoma
1993.0,15254.0,Oregon
1993.0,50295.0,Pennsylvania
1993.0,4017.0000000000005,Rhode Island
1993.0,37281.0,South Carolina
1993.0,1490.0000000000002,South Dakota
1993.0,39047.0,Tennessee
1993.0,137419.0,Texas
1993.0,5599.0,Utah
1993.0,658.0,Vermont
1993.0,24160.000000000004,Virginia
1993.0,27040.0,Washington
1993.0,3792.9999999999995,West Virginia
1993.0,13321.000000000002,Wisconsin
1993.0,1345.0,Wyoming
1993.9999999999998,28844.0,Alabama
1993.9999999999998,4644.0,Alaska
1993.9999999999998,28653.0,Arizona
1993.9999999999998,14597.999999999998,Arkansas
1993.9999999999998,318395.0,California
1993.9999999999998,18632.0,Colorado
1993.9999999999998,14916.0,Connecticut
1993.9999999999998,4549.0,Delaware
1993.9999999999998,15177.0,District of Columbia
1993.9999999999998,160016.0,Florida
1993.9999999999998,47103.00000000001,Georgia
1993.9999999999998,3091.0,Hawaii
1993.9999999999998,3238.0,Idaho
1993.9999999999998,112927.99999999999,Illinois
1993.9999999999998,30205.000000000004,Indiana
1993.9999999999998,8914.0,Iowa
1993.9999999999998,11314.0,Kansas
1993.9999999999998,16991.0,Kentucky
1993.9999999999998,42369.0,Louisiana
1993.9999999999998,1611.0,Maine
1993.9999999999998,47457.0,Maryland
1993.9999999999998,42749.0,Massachusetts
1993.9999999999998,72751.0,Michigan
1993.9999999999998,16397.0,Minnesota
1993.9999999999998,13177.0,Mississippi
1993.9999999999998,39240.0,Missouri
1993.9999999999998,1515.9999999999998,Montana
1993.9999999999998,6322.000000000001,Nebraska
1993.9999999999998,14597.000000000002,Nevada
1993.9999999999998,1328.0,New Hampshire
1993.9999999999998,48544.0,New Jersey
1993.9999999999998,14708.0,New Mexico
1993.9999999999998,175433.0,New York
1993.9999999999998,46307.99999999999,North Carolina
1993.9999999999998,522.0,North Dakota
1993.9999999999998,53930.00000000001,Ohio
1993.9999999999998,21225.0,Oklahoma
1993.9999999999998,16067.000000000002,Oregon
1993.9999999999998,51425.00000000001,Pennsylvania
1993.9999999999998,3744.0000000000005,Rhode Island
1993.9999999999998,37756.0,South Carolina
1993.9999999999998,1640.9999999999998,South Dakota
1993.9999999999998,38705.0,Tennessee
1993.9999999999998,129838.0,Texas
1993.9999999999998,5810.0,Utah
1993.9999999999998,562.0,Vermont
1993.9999999999998,23437.0,Virginia
1993.9999999999998,27317.0,Washington
1993.9999999999998,3930.9999999999995,West Virginia
1993.9999999999998,13747.999999999998,Wisconsin
1993.9999999999998,1297.0,Wyoming
1995.0,26894.0,Alabama
1995.0,4656.0,Alaska
1995.0,30095.0,Arizona
1995.0,13741.0,Arkansas
1995.0,305154.0,California
1995.0,16494.0,Colorado
1995.0,13293.0,Connecticut
1995.0,5198.0,Delaware
1995.0,14744.0,District of Columbia
1995.0,151711.0,Florida
1995.0,47317.0,Georgia
1995.0,3509.0,Hawaii
1995.0,3745.0,Idaho
1995.0,117836.0,Illinois
1995.0,30451.0,Indiana
1995.0,10071.0,Iowa
1995.0,10792.0,Kansas
1995.0,14079.000000000002,Kentucky
1995.0,43741.0,Louisiana
1995.0,1631.0,Maine
1995.0,49757.0,Maryland
1995.0,41739.0,Massachusetts
1995.0,65680.0,Michigan
1995.0,16416.0,Minnesota
1995.0,13560.0,Mississippi
1995.0,35339.0,Missouri
1995.0,1491.0,Montana
1995.0,6253.000000000001,Nebraska
1995.0,14461.0,Nevada
1995.0,1314.0,New Hampshire
1995.0,47652.0,New Jersey
1995.0,13804.000000000002,New Mexico
1995.0,152683.0,New York
1995.0,46508.0,North Carolina
1995.0,556.0,North Dakota
1995.0,53799.0,Ohio
1995.0,21770.000000000004,Oklahoma
1995.0,16408.0,Oregon
1995.0,51586.00000000001,Pennsylvania
1995.0,3643.0,Rhode Island
1995.0,36067.0,South Carolina
1995.0,1513.0000000000002,South Dakota
1995.0,40549.0,Tennessee
1995.0,124302.99999999999,Texas
1995.0,6415.0,Utah
1995.0,692.0,Vermont
1995.0,23921.0,Virginia
1995.0,26299.999999999996,Washington
1995.0,3841.9999999999995,West Virginia
1995.0,14399.0,Wisconsin
1995.0,1220.0,Wyoming
1995.9999999999998,24159.0,Alabama
1995.9999999999998,4417.0,Alaska
1995.9999999999998,27963.0,Arizona
1995.9999999999998,13161.000000000002,Arkansas
1995.9999999999998,274996.0,California
1995.9999999999998,15463.0,Colorado
1995.9999999999998,13490.0,Connecticut
1995.9999999999998,4845.0,Delaware
1995.9999999999998,13411.0,District of Columbia
1995.9999999999998,151350.0,Florida
1995.9999999999998,46966.0,Georgia
1995.9999999999998,3321.9999999999995,Hawaii
1995.9999999999998,3177.0,Idaho
1995.9999999999998,105482.0,Illinois
1995.9999999999998,31366.0,Indiana
1995.9999999999998,7771.0,Iowa
1995.9999999999998,10642.0,Kansas
1995.9999999999998,12448.000000000002,Kentucky
1995.9999999999998,40426.0,Louisiana
1995.9999999999998,1553.0,Maine
1995.9999999999998,47230.0,Maryland
1995.9999999999998,39122.0,Massachusetts
1995.9999999999998,60951.0,Michigan
1995.9999999999998,15781.999999999998,Minnesota
1995.9999999999998,13261.0,Mississippi
1995.9999999999998,31669.0,Missouri
1995.9999999999998,1415.0,Montana
1995.9999999999998,7182.0,Nebraska
1995.9999999999998,13005.0,Nevada
1995.9999999999998,1373.0,New Hampshire
1995.9999999999998,42459.0,New Jersey
1995.9999999999998,14399.0,New Mexico
1995.9999999999998,132206.0,New York
1995.9999999999998,43068.0,North Carolina
1995.9999999999998,541.0,North Dakota
1995.9999999999998,47896.0,Ohio
1995.9999999999998,19710.0,Oklahoma
1995.9999999999998,14837.0,Oregon
1995.9999999999998,57905.00000000001,Pennsylvania
1995.9999999999998,3436.9999999999995,Rhode Island
1995.9999999999998,36875.0,South Carolina
1995.9999999999998,1297.0,South Dakota
1995.9999999999998,41175.0,Tennessee
1995.9999999999998,123269.99999999999,Texas
1995.9999999999998,6638.000000000001,Utah
1995.9999999999998,714.0,Vermont
1995.9999999999998,22782.000000000004,Virginia
1995.9999999999998,23857.0,Washington
1995.9999999999998,3836.0000000000005,West Virginia
1995.9999999999998,13039.0,Wisconsin
1995.9999999999998,1201.0,Wyoming
1997.0,24379.0,Alabama
1997.0,4270.0,Alaska
1997.0,28411.000000000004,Arizona
1997.0,13293.0,Arkansas
1997.0,257582.00000000003,California
1997.0,14138.999999999998,Colorado
1997.0,12781.000000000002,Connecticut
1997.0,5753.000000000001,Delaware
1997.0,10708.0,District of Columbia
1997.0,149996.0,Florida
1997.0,45408.0,Georgia
1997.0,3298.9999999999995,Hawaii
1997.0,3107.0,Idaho
1997.0,102476.0,Illinois
1997.0,30179.0,Indiana
1997.0,8841.0,Iowa
1997.0,11150.999999999998,Kansas
1997.0,12386.0,Kentucky
1997.0,37248.0,Louisiana
1997.0,1500.0000000000002,Maine
1997.0,43127.0,Maryland
1997.0,39411.0,Massachusetts
1997.0,57663.0,Michigan
1997.0,15826.999999999998,Minnesota
1997.0,12808.0,Mississippi
1997.0,31192.000000000004,Missouri
1997.0,1161.0,Montana
1997.0,7265.0,Nebraska
1997.0,13395.0,Nevada
1997.0,1328.0,New Hampshire
1997.0,39673.0,New Jersey
1997.0,14762.0,New Mexico
1997.0,124890.0,New York
1997.0,45071.0,North Carolina
1997.0,559.0,North Dakota
1997.0,48706.0,Ohio
1997.0,18560.0,Oklahoma
1997.0,14412.0,Oregon
1997.0,53140.0,Pennsylvania
1997.0,3292.0,Rhode Island
1997.0,37235.0,South Carolina
1997.0,1457.0000000000002,South Dakota
1997.0,42389.0,Tennessee
1997.0,117126.0,Texas
1997.0,6878.0,Utah
1997.0,705.0,Vermont
1997.0,23249.0,Virginia
1997.0,24724.0,Washington
1997.0,3971.0000000000005,West Virginia
1997.0,13988.000000000002,Wisconsin
1997.0,1225.0,Wyoming
1997.9999999999998,22286.0,Alabama
1997.9999999999998,4015.0,Alaska
1997.9999999999998,26984.0,Arizona
1997.9999999999998,12442.0,Arkansas
1997.9999999999998,229883.0,California
1997.9999999999998,15008.0,Colorado
1997.9999999999998,11993.0,Connecticut
1997.9999999999998,5672.0,Delaware
1997.9999999999998,8988.0,District of Columbia
1997.9999999999998,140016.0,Florida
1997.9999999999998,43762.0,Georgia
1997.9999999999998,2946.0,Hawaii
1997.9999999999998,3468.0,Idaho
1997.9999999999998,97291.0,Illinois
1997.9999999999998,25423.0,Indiana
1997.9999999999998,8916.0,Iowa
1997.9999999999998,10972.0,Kansas
1997.9999999999998,12908.999999999998,Kentucky
1997.9999999999998,34057.0,Louisiana
1997.9999999999998,1566.0000000000002,Maine
1997.9999999999998,40903.0,Maryland
1997.9999999999998,38192.0,Massachusetts
1997.9999999999998,60947.0,Michigan
1997.9999999999998,14655.999999999998,Minnesota
1997.9999999999998,11302.0,Mississippi
1997.9999999999998,30222.0,Missouri
1997.9999999999998,1797.0,Montana
1997.9999999999998,7507.0,Nebraska
1997.9999999999998,11244.0,Nevada
1997.9999999999998,1270.0,New Hampshire
1997.9999999999998,35720.0,New Jersey
1997.9999999999998,16700.0,New Mexico
1997.9999999999998,115915.0,New York
1997.9999999999998,43723.0,North Carolina
1997.9999999999998,570.0,North Dakota
1997.9999999999998,40628.0,Ohio
1997.9999999999998,18053.0,Oklahoma
1997.9999999999998,13778.0,Oregon
1997.9999999999998,50470.0,Pennsylvania
1997.9999999999998,3084.0,Rhode Island
1997.9999999999998,34647.0,South Carolina
1997.9999999999998,1139.0,South Dakota
1997.9999999999998,38832.0,Tennessee
1997.9999999999998,111566.0,Texas
1997.9999999999998,6599.0,Utah
1997.9999999999998,628.0,Vermont
1997.9999999999998,22115.000000000004,Virginia
1997.9999999999998,24380.0,Washington
1997.9999999999998,4503.0,West Virginia
1997.9999999999998,13009.0,Wisconsin
1997.9999999999998,1191.0,Wyoming
1999.0,21421.0,Alabama
1999.0,3907.9999999999995,Alaska
1999.0,26334.0,Arizona
1999.0,10848.0,Arkansas
1999.0,207879.00000000003,California
1999.0,13811.0,Colorado
1999.0,11342.0,Connecticut
1999.0,5534.0,Delaware
1999.0,8448.0,District of Columbia
1999.0,129044.0,Florida
1999.0,41585.0,Georgia
1999.0,2784.9999999999995,Hawaii
1999.0,3066.0000000000005,Idaho
1999.0,83621.0,Illinois
1999.0,22261.0,Indiana
1999.0,8034.000000000001,Iowa
1999.0,10159.0,Kansas
1999.0,12212.0,Kentucky
1999.0,32033.0,Louisiana
1999.0,1403.9999999999998,Maine
1999.0,38447.0,Maryland
1999.0,34023.0,Massachusetts
1999.0,56709.00000000001,Michigan
1999.0,13085.0,Minnesota
1999.0,9671.0,Mississippi
1999.0,27353.0,Missouri
1999.0,2090.0,Montana
1999.0,7166.999999999999,Nebraska
1999.0,10311.0,Nevada
1999.0,1159.0,New Hampshire
1999.0,33540.0,New Jersey
1999.0,14520.0,New Mexico
1999.0,107147.0,New York
1999.0,41474.0,North Carolina
1999.0,424.0,North Dakota
1999.0,35616.0,Ohio
1999.0,17066.0,Oklahoma
1999.0,12432.0,Oregon
1999.0,50431.0,Pennsylvania
1999.0,2840.0,Rhode Island
1999.0,32920.0,South Carolina
1999.0,1227.0,South Dakota
1999.0,38111.0,Tennessee
1999.0,112306.0,Texas
1999.0,5869.0,Utah
1999.0,676.0000000000001,Vermont
1999.0,21626.0,Virginia
1999.0,21716.0,Washington
1999.0,6336.0,West Virginia
1999.0,12908.000000000002,Wisconsin
1999.0,1115.0,Wyoming
1999.9999999999998,21620.0,Alabama
1999.9999999999998,3554.0,Alaska
1999.9999999999998,27281.0,Arizona
1999.9999999999998,11904.0,Arkansas
1999.9999999999998,210531.0,California
1999.9999999999998,14367.000000000002,Colorado
1999.9999999999998,11058.000000000002,Connecticut
1999.9999999999998,5363.0,Delaware
1999.9999999999998,8626.0,District of Columbia
1999.9999999999998,129777.0,Florida
1999.9999999999998,41319.0,Georgia
1999.9999999999998,2954.0000000000005,Hawaii
1999.9999999999998,3267.0000000000005,Idaho
1999.9999999999998,81196.0,Illinois
1999.9999999999998,21230.0,Indiana
1999.9999999999998,7796.0,Iowa
1999.9999999999998,10470.0,Kansas
1999.9999999999998,11903.0,Kentucky
1999.9999999999998,30440.0,Louisiana
1999.9999999999998,1397.0,Maine
1999.9999999999998,41663.0,Maryland
1999.9999999999998,30229.999999999996,Massachusetts
1999.9999999999998,55159.0,Michigan
1999.9999999999998,13813.0,Minnesota
1999.9999999999998,10267.0,Mississippi
1999.9999999999998,27419.0,Missouri
1999.9999999999998,2807.0,Montana
1999.9999999999998,5606.0,Nebraska
1999.9999999999998,10474.0,Nevada
1999.9999999999998,2167.0,New Hampshire
1999.9999999999998,32297.999999999996,New Jersey
1999.9999999999998,13786.0,New Mexico
1999.9999999999998,105111.0,New York
1999.9999999999998,40051.0,North Carolina
1999.9999999999998,523.0,North Dakota
1999.9999999999998,37935.0,Ohio
1999.9999999999998,17177.0,Oklahoma
1999.9999999999998,12000.000000000002,Oregon
1999.9999999999998,51584.00000000001,Pennsylvania
1999.9999999999998,3120.9999999999995,Rhode Island
1999.9999999999998,33225.0,South Carolina
1999.9999999999998,1259.0,South Dakota
1999.9999999999998,40233.0,Tennessee
1999.9999999999998,113653.0,Texas
1999.9999999999998,5711.0,Utah
1999.9999999999998,691.0,Vermont
1999.9999999999998,19943.0,Virginia
1999.9999999999998,21788.0,Washington
1999.9999999999998,5723.0,West Virginia
1999.9999999999998,12700.0,Wisconsin
1999.9999999999998,1316.0,Wyoming
2001.0,19582.0,Alabama
2001.0,3735.0,Alaska
2001.0,28675.0,Arizona
2001.0,12190.0,Arkansas
2001.0,212854.99999999997,California
2001.0,15492.0,Colorado
2001.0,11492.0,Connecticut
2001.0,4868.0,Delaware
2001.0,9931.0,District of Columbia
2001.0,130713.0,Florida
2001.0,41671.0,Georgia
2001.0,3117.0,Hawaii
2001.0,3211.0,Idaho
2001.0,79504.0,Illinois
2001.0,22734.0,Indiana
2001.0,7865.0,Iowa
2001.0,10909.000000000002,Kansas
2001.0,10448.0,Kentucky
2001.0,30678.0,Louisiana
2001.0,1434.0000000000002,Maine
2001.0,42088.0,Maryland
2001.0,30587.0,Massachusetts
2001.0,55424.0,Michigan
2001.0,13145.0,Minnesota
2001.0,10006.0,Mississippi
2001.0,30472.0,Missouri
2001.0,3186.9999999999995,Montana
2001.0,5214.0,Nebraska
2001.0,12359.0,Nevada
2001.0,2144.0,New Hampshire
2001.0,33094.0,New Jersey
2001.0,14287.999999999998,New Mexico
2001.0,98102.99999999999,New York
2001.0,40465.0,North Carolina
2001.0,504.99999999999994,North Dakota
2001.0,40023.0,Ohio
2001.0,17726.0,Oklahoma
2001.0,10650.0,Oregon
2001.0,50432.0,Pennsylvania
2001.0,3278.0,Rhode Island
2001.0,29264.999999999996,South Carolina
2001.0,1171.0,South Dakota
2001.0,42778.0,Tennessee
2001.0,122155.0,Texas
2001.0,5314.0,Utah
2001.0,644.0,Vermont
2001.0,20939.0,Virginia
2001.0,21258.0,Washington
2001.0,5035.0,West Virginia
2001.0,12486.0,Wisconsin
2001.0,1272.0,Wyoming
2001.9999999999998,19931.0,Alabama
2001.9999999999998,3627.0,Alaska
2001.9999999999998,30171.0,Arizona
2001.9999999999998,11501.0,Arkansas
2001.9999999999998,208388.0,California
2001.9999999999998,15882.0,Colorado
2001.9999999999998,10806.999999999998,Connecticut
2001.9999999999998,4836.0,Delaware
2001.9999999999998,9322.0,District of Columbia
2001.9999999999998,128721.0,Florida
2001.9999999999998,39271.0,Georgia
2001.9999999999998,3262.0,Hawaii
2001.9999999999998,3419.0,Idaho
2001.9999999999998,75759.0,Illinois
2001.9999999999998,22001.000000000004,Indiana
2001.9999999999998,8388.0,Iowa
2001.9999999999998,10229.0,Kansas
2001.9999999999998,11101.0,Kentucky
2001.9999999999998,29690.0,Louisiana
2001.9999999999998,1396.0,Maine
2001.9999999999998,42015.0,Maryland
2001.9999999999998,31137.0,Massachusetts
2001.9999999999998,54306.0,Michigan
2001.9999999999998,13428.0,Minnesota
2001.9999999999998,9858.0,Mississippi
2001.9999999999998,30557.0,Missouri
2001.9999999999998,3197.0,Montana
2001.9999999999998,5428.0,Nebraska
2001.9999999999998,13856.0,Nevada
2001.9999999999998,2056.0,New Hampshire
2001.9999999999998,32251.999999999996,New Jersey
2001.9999999999998,13719.0,New Mexico
2001.9999999999998,95030.00000000001,New York
2001.9999999999998,39118.0,North Carolina
2001.9999999999998,496.00000000000006,North Dakota
2001.9999999999998,40128.0,Ohio
2001.9999999999998,17587.0,Oklahoma
2001.9999999999998,10298.0,Oregon
2001.9999999999998,49578.0,Pennsylvania
2001.9999999999998,3051.0,Rhode Island
2001.9999999999998,33761.0,South Carolina
2001.9999999999998,1350.0,South Dakota
2001.9999999999998,41562.0,Tennessee
2001.9999999999998,126017.99999999999,Texas
2001.9999999999998,5488.0,Utah
2001.9999999999998,658.0,Vermont
2001.9999999999998,21256.0,Virginia
2001.9999999999998,20964.0,Washington
2001.9999999999998,4221.0,West Virginia
2001.9999999999998,12238.0,Wisconsin
2001.9999999999998,1364.0,Wyoming
2003.0,19331.0,Alabama
2003.0,3877.0,Alaska
2003.0,28638.0,Arizona
2003.0,12448.999999999998,Arkansas
2003.0,205551.0,California
2003.0,15757.000000000002,Colorado
2003.0,11045.0,Connecticut
2003.0,5525.0,Delaware
2003.0,9061.0,District of Columbia
2003.0,124280.0,Florida
2003.0,39435.0,Georgia
2003.0,3400.0,Hawaii
2003.0,3362.0000000000005,Idaho
2003.0,70376.0,Illinois
2003.0,21841.999999999996,Indiana
2003.0,8175.0,Iowa
2003.0,10831.0,Kansas
2003.0,10232.0,Kentucky
2003.0,28621.999999999996,Louisiana
2003.0,1422.0,Maine
2003.0,38778.0,Maryland
2003.0,30377.0,Massachusetts
2003.0,51550.0,Michigan
2003.0,13316.0,Minnesota
2003.0,9336.0,Mississippi
2003.0,28067.000000000004,Missouri
2003.0,3351.0,Montana
2003.0,5105.0,Nebraska
2003.0,13813.0,Nevada
2003.0,1937.0,New Hampshire
2003.0,31488.0,New Jersey
2003.0,12535.0,New Mexico
2003.0,89486.0,New York
2003.0,38243.0,North Carolina
2003.0,508.0,North Dakota
2003.0,38185.0,Ohio
2003.0,17758.0,Oklahoma
2003.0,10506.0,Oregon
2003.0,49210.0,Pennsylvania
2003.0,3074.0,Rhode Island
2003.0,33455.0,South Carolina
2003.0,1329.0,South Dakota
2003.0,40409.0,Tennessee
2003.0,122246.00000000001,Texas
2003.0,5889.0,Utah
2003.0,706.9999999999999,Vermont
2003.0,20490.0,Virginia
2003.0,21272.0,Washington
2003.0,4627.0,West Virginia
2003.0,12104.000000000002,Wisconsin
2003.0,1314.0,Wyoming
2004.0000000000002,19324.0,Alabama
2004.0000000000002,4159.0,Alaska
2004.0000000000002,28952.0,Arizona
2004.0000000000002,13814.0,Arkansas
2004.0000000000002,189175.0,California
2004.0000000000002,17121.0,Colorado
2004.0000000000002,10113.0,Connecticut
2004.0000000000002,5105.0,Delaware
2004.0000000000002,7590.0,District of Columbia
2004.0000000000002,123754.0,Florida
2004.0000000000002,40217.0,Georgia
2004.0000000000002,3212.9999999999995,Hawaii
2004.0000000000002,3452.0,Idaho
2004.0000000000002,69365.0,Illinois
2004.0000000000002,20294.0,Indiana
2004.0000000000002,8499.0,Iowa
2004.0000000000002,10330.0,Kansas
2004.0000000000002,10152.0,Kentucky
2004.0000000000002,28844.0,Louisiana
2004.0000000000002,1364.0,Maine
2004.0000000000002,38961.0,Maryland
2004.0000000000002,29489.0,Massachusetts
2004.0000000000002,49737.0,Michigan
2004.0000000000002,13751.0,Minnesota
2004.0000000000002,8568.0,Mississippi
2004.0000000000002,28226.0,Missouri
2004.0000000000002,2723.0,Montana
2004.0000000000002,5393.0,Nebraska
2004.0000000000002,14379.000000000002,Nevada
2004.0000000000002,2202.0,New Hampshire
2004.0000000000002,30942.999999999996,New Jersey
2004.0000000000002,13080.999999999998,New Mexico
2004.0000000000002,84914.0,New York
2004.0000000000002,38244.0,North Carolina
2004.0000000000002,558.0,North Dakota
2004.0000000000002,38787.0,Ohio
2004.0000000000002,17635.0,Oklahoma
2004.0000000000002,10724.0,Oregon
2004.0000000000002,50998.0,Pennsylvania
2004.0000000000002,2673.0,Rhode Island
2004.0000000000002,33160.0,South Carolina
2004.0000000000002,1319.0,South Dakota
2004.0000000000002,41113.0,Tennessee
2004.0000000000002,121554.0,Texas
2004.0000000000002,5647.0,Utah
2004.0000000000002,713.0,Vermont
2004.0000000000002,20608.0,Virginia
2004.0000000000002,21330.0,Washington
2004.0000000000002,5110.0,West Virginia
2004.0000000000002,11548.0,Wisconsin
2004.0000000000002,1163.0,Wyoming
2005.0,19678.0,Alabama
2005.0,4194.0,Alaska
2005.0,30478.0,Arizona
2005.0,14659.0,Arkansas
2005.0,190178.0,California
2005.0,18498.0,Colorado
2005.0,9635.0,Connecticut
2005.0,5332.0,Delaware
2005.0,8032.0,District of Columbia
2005.0,125957.0,Florida
2005.0,40725.0,Georgia
2005.0,3252.9999999999995,Hawaii
2005.0,3670.0,Idaho
2005.0,70392.0,Illinois
2005.0,20302.0,Indiana
2005.0,8642.0,Iowa
2005.0,10634.0,Kansas
2005.0,11134.0,Kentucky
2005.0,26889.0,Louisiana
2005.0,1482.9999999999998,Maine
2005.0,39369.0,Maryland
2005.0,29237.0,Massachusetts
2005.0,55877.0,Michigan
2005.0,15243.0,Minnesota
2005.0,8131.000000000001,Mississippi
2005.0,30477.0,Missouri
2005.0,2634.0,Montana
2005.0,5048.0,Nebraska
2005.0,14654.000000000002,Nevada
2005.0,1729.0,New Hampshire
2005.0,30918.999999999996,New Jersey
2005.0,13540.999999999998,New Mexico
2005.0,85839.0,New York
2005.0,40650.0,North Carolina
2005.0,625.0,North Dakota
2005.0,40273.0,Ohio
2005.0,18044.0,Oklahoma
2005.0,10444.0,Oregon
2005.0,52760.99999999999,Pennsylvania
2005.0,2703.0,Rhode Island
2005.0,32384.0,South Carolina
2005.0,1363.0,South Dakota
2005.0,44891.0,Tennessee
2005.0,121091.0,Texas
2005.0,5612.0,Utah
2005.0,746.0,Vermont
2005.0,21400.0,Virginia
2005.0,21745.0,Washington
2005.0,4957.0,West Virginia
2005.0,13371.0,Wisconsin
2005.0,1172.0,Wyoming
